DATE;HOME;AWAY;FTHG;FTAG;DIFF
01/03/2024;Celta Vigo;Almeria;1;0;1
26/02/2024;Girona;Rayo Vallecano;3;0;3
25/02/2024;Real Madrid;Sevilla;1;0;1
25/02/2024;Las Palmas;Osasuna;1;1;0
25/02/2024;Betis;Ath Bilbao;3;1;2
25/02/2024;Cadiz CF;Celta Vigo;2;2;0
24/02/2024;Almeria;Atl. Madrid;2;2;0
24/02/2024;Alaves;Mallorca;1;1;0
24/02/2024;Barcelona;Getafe;4;0;4
23/02/2024;Real Sociedad;Villarreal;1;3;-2
19/02/2024;Ath Bilbao;Girona;3;2;1
18/02/2024;Betis;Alaves;0;0;0
18/02/2024;Mallorca;Real Sociedad;1;2;-1
18/02/2024;Granada CF;Almeria;1;1;0
18/02/2024;Rayo Vallecano;Real Madrid;1;1;0
17/02/2024;Valencia;Sevilla;0;0;0
17/02/2024;Celta Vigo;Barcelona;1;2;-1
17/02/2024;Osasuna;Cadiz CF;2;0;2
17/02/2024;Atl. Madrid;Las Palmas;5;0;5
16/02/2024;Villarreal;Getafe;1;1;0
12/02/2024;Almeria;Ath Bilbao;0;0;0
11/02/2024;Barcelona;Granada CF;3;3;0
11/02/2024;Sevilla;Atl. Madrid;1;0;1
11/02/2024;Mallorca;Rayo Vallecano;2;1;1
11/02/2024;Getafe;Celta Vigo;3;2;1
10/02/2024;Las Palmas;Valencia;2;0;2
10/02/2024;Real Madrid;Girona;4;0;4
10/02/2024;Real Sociedad;Osasuna;0;1;-1
10/02/2024;Alaves;Villarreal;1;1;0
09/02/2024;Cadiz CF;Betis;0;2;-2
05/02/2024;Rayo Vallecano;Sevilla;1;2;-1
04/02/2024;Real Madrid;Atl. Madrid;1;1;0
04/02/2024;Betis;Getafe;1;1;0
04/02/2024;Osasuna;Celta Vigo;0;3;-3
04/02/2024;Villarreal;Cadiz CF;0;0;0
03/02/2024;Girona;Real Sociedad;0;0;0
03/02/2024;Alaves;Barcelona;1;3;-2
03/02/2024;Granada CF;Las Palmas;1;1;0
03/02/2024;Valencia;Almeria;2;1;1
02/02/2024;Ath Bilbao;Mallorca;4;0;4
01/02/2024;Getafe;Real Madrid;0;2;-2
31/01/2024;Atl. Madrid;Rayo Vallecano;2;1;1
31/01/2024;Barcelona;Osasuna;1;0;1
29/01/2024;Getafe;Granada CF;2;0;2
28/01/2024;Atl. Madrid;Valencia;2;0;2
28/01/2024;Sevilla;Osasuna;1;1;0
28/01/2024;Cadiz CF;Ath Bilbao;0;0;0
28/01/2024;Celta Vigo;Girona;0;1;-1
27/01/2024;Mallorca;Betis;0;1;-1
27/01/2024;Barcelona;Villarreal;3;5;-2
27/01/2024;Las Palmas;Real Madrid;1;2;-1
27/01/2024;Real Sociedad;Rayo Vallecano;0;0;0
26/01/2024;Almeria;Alaves;0;3;-3
22/01/2024;Granada CF;Atl. Madrid;0;1;-1
21/01/2024;Girona;Sevilla;5;1;4
21/01/2024;Betis;Barcelona;2;4;-2
21/01/2024;Real Madrid;Almeria;3;2;1
21/01/2024;Osasuna;Getafe;3;2;1
20/01/2024;Celta Vigo;Real Sociedad;0;1;-1
20/01/2024;Valencia;Ath Bilbao;1;0;1
20/01/2024;Villarreal;Mallorca;1;1;0
20/01/2024;Rayo Vallecano;Las Palmas;0;2;-2
19/01/2024;Alaves;Cadiz CF;1;0;1
14/01/2024;Cadiz CF;Valencia;1;4;-3
14/01/2024;Almeria;Girona;0;0;0
13/01/2024;Betis;Granada CF;1;0;1
13/01/2024;Ath Bilbao;Real Sociedad;2;1;1
13/01/2024;Mallorca;Celta Vigo;1;1;0
13/01/2024;Las Palmas;Villarreal;3;0;3
12/01/2024;Sevilla;Alaves;2;3;-1
04/01/2024;Las Palmas;Barcelona;1;2;-1
04/01/2024;Sevilla;Ath Bilbao;0;2;-2
04/01/2024;Osasuna;Almeria;1;0;1
03/01/2024;Girona;Atl. Madrid;4;3;1
03/01/2024;Celta Vigo;Betis;2;1;1
03/01/2024;Real Madrid;Mallorca;1;0;1
03/01/2024;Granada CF;Cadiz CF;2;0;2
02/01/2024;Valencia;Villarreal;3;1;2
02/01/2024;Real Sociedad;Alaves;1;1;0
02/01/2024;Getafe;Rayo Vallecano;0;2;-2
23/12/2023;Atl. Madrid;Sevilla;1;0;1
21/12/2023;Alaves;Real Madrid;0;1;-1
21/12/2023;Mallorca;Osasuna;3;2;1
21/12/2023;Betis;Girona;1;1;0
21/12/2023;Cadiz CF;Real Sociedad;0;0;0
20/12/2023;Ath Bilbao;Las Palmas;1;0;1
20/12/2023;Villarreal;Celta Vigo;3;2;1
20/12/2023;Barcelona;Almeria;3;2;1
19/12/2023;Atl. Madrid;Getafe;3;3;0
19/12/2023;Granada CF;Sevilla;0;3;-3
19/12/2023;Rayo Vallecano;Valencia;0;1;-1
18/12/2023;Girona;Alaves;3;0;3
17/12/2023;Real Madrid;Villarreal;4;1;3
17/12/2023;Las Palmas;Cadiz CF;1;1;0
17/12/2023;Real Sociedad;Betis;0;0;0
17/12/2023;Almeria;Mallorca;0;0;0
16/12/2023;Valencia;Barcelona;1;1;0
16/12/2023;Sevilla;Getafe;0;3;-3
16/12/2023;Ath Bilbao;Atl. Madrid;2;0;2
16/12/2023;Celta Vigo;Granada CF;1;0;1
15/12/2023;Osasuna;Rayo Vallecano;1;0;1
11/12/2023;Granada CF;Ath Bilbao;1;1;0
11/12/2023;Rayo Vallecano;Celta Vigo;0;0;0
10/12/2023;Barcelona;Girona;2;4;-2
10/12/2023;Cadiz CF;Osasuna;1;1;0
10/12/2023;Atl. Madrid;Almeria;2;1;1
09/12/2023;Mallorca;Sevilla;1;0;1
09/12/2023;Villarreal;Real Sociedad;0;3;-3
09/12/2023;Betis;Real Madrid;1;1;0
09/12/2023;Alaves;Las Palmas;0;1;-1
08/12/2023;Getafe;Valencia;1;0;1
04/12/2023;Celta Vigo;Cadiz CF;1;1;0
03/12/2023;Barcelona;Atl. Madrid;1;0;1
03/12/2023;Sevilla;Villarreal;1;1;0
03/12/2023;Almeria;Betis;0;0;0
03/12/2023;Mallorca;Alaves;0;0;0
02/12/2023;Osasuna;Real Sociedad;1;1;0
02/12/2023;Real Madrid;Granada CF;2;0;2
02/12/2023;Ath Bilbao;Rayo Vallecano;4;0;4
02/12/2023;Girona;Valencia;2;1;1
01/12/2023;Las Palmas;Getafe;2;0;2
29/11/2023;Mallorca;Cadiz CF;1;1;0
27/11/2023;Girona;Ath Bilbao;1;1;0
26/11/2023;Betis;Las Palmas;1;0;1
26/11/2023;Cadiz CF;Real Madrid;0;3;-3
26/11/2023;Real Sociedad;Sevilla;2;1;1
26/11/2023;Villarreal;Osasuna;3;1;2
25/11/2023;Atl. Madrid;Mallorca;1;0;1
25/11/2023;Getafe;Almeria;2;1;1
25/11/2023;Valencia;Celta Vigo;0;0;0
25/11/2023;Rayo Vallecano;Barcelona;1;1;0
24/11/2023;Alaves;Granada CF;3;1;2
12/11/2023;Atl. Madrid;Villarreal;3;1;2
12/11/2023;Sevilla;Betis;1;1;0
12/11/2023;Barcelona;Alaves;2;1;1
11/11/2023;Real Madrid;Valencia;5;1;4
11/11/2023;Granada CF;Getafe;1;1;0
11/11/2023;Osasuna;Las Palmas;1;1;0
11/11/2023;Almeria;Real Sociedad;1;3;-2
11/11/2023;Rayo Vallecano;Girona;1;2;-1
10/11/2023;Ath Bilbao;Celta Vigo;4;3;1
06/11/2023;Getafe;Cadiz CF;1;0;1
05/11/2023;Real Madrid;Rayo Vallecano;0;0;0
05/11/2023;Villarreal;Ath Bilbao;2;3;-1
05/11/2023;Valencia;Granada CF;1;0;1
05/11/2023;Alaves;Almeria;1;0;1
04/11/2023;Real Sociedad;Barcelona;0;1;-1
04/11/2023;Celta Vigo;Sevilla;1;1;0
04/11/2023;Betis;Mallorca;2;0;2
04/11/2023;Osasuna;Girona;2;4;-2
03/11/2023;Las Palmas;Atl. Madrid;2;1;1
30/10/2023;Granada CF;Villarreal;2;3;-1
29/10/2023;Atl. Madrid;Alaves;2;1;1
29/10/2023;Ath Bilbao;Valencia;2;2;0
29/10/2023;Rayo Vallecano;Real Sociedad;2;2;0
29/10/2023;Betis;Osasuna;2;1;1
28/10/2023;Cadiz CF;Sevilla;2;2;0
28/10/2023;Mallorca;Getafe;0;0;0
28/10/2023;Barcelona;Real Madrid;1;2;-1
28/10/2023;Almeria;Las Palmas;1;2;-1
27/10/2023;Girona;Celta Vigo;1;0;1
23/10/2023;Valencia;Cadiz CF;2;0;2
22/10/2023;Barcelona;Ath Bilbao;1;0;1
22/10/2023;Villarreal;Alaves;1;1;0
22/10/2023;Girona;Almeria;5;2;3
22/10/2023;Las Palmas;Rayo Vallecano;0;1;-1
21/10/2023;Celta Vigo;Atl. Madrid;0;3;-3
21/10/2023;Sevilla;Real Madrid;1;1;0
21/10/2023;Getafe;Betis;1;1;0
21/10/2023;Real Sociedad;Mallorca;1;0;1
20/10/2023;Osasuna;Granada CF;2;0;2
08/10/2023;Granada CF;Barcelona;2;2;0
08/10/2023;Alaves;Betis;1;1;0
08/10/2023;Celta Vigo;Getafe;2;2;0
08/10/2023;Atl. Madrid;Real Sociedad;2;1;1
08/10/2023;Villarreal;Las Palmas;1;2;-1
07/10/2023;Sevilla;Rayo Vallecano;2;2;0
07/10/2023;Mallorca;Valencia;1;1;0
07/10/2023;Real Madrid;Osasuna;4;0;4
07/10/2023;Cadiz CF;Girona;0;1;-1
06/10/2023;Ath Bilbao;Almeria;3;0;3
02/10/2023;Las Palmas;Celta Vigo;2;1;1
01/10/2023;Atl. Madrid;Cadiz CF;3;2;1
01/10/2023;Betis;Valencia;3;0;3
01/10/2023;Alaves;Osasuna;0;2;-2
01/10/2023;Almeria;Granada CF;3;3;0
30/09/2023;Real Sociedad;Ath Bilbao;3;0;3
30/09/2023;Girona;Real Madrid;0;3;-3
30/09/2023;Rayo Vallecano;Mallorca;2;2;0
30/09/2023;Getafe;Villarreal;0;0;0
29/09/2023;Barcelona;Sevilla;1;0;1
28/09/2023;Osasuna;Atl. Madrid;0;2;-2
28/09/2023;Celta Vigo;Alaves;1;1;0
28/09/2023;Granada CF;Betis;1;1;0
27/09/2023;Cadiz CF;Rayo Vallecano;0;0;0
27/09/2023;Valencia;Real Sociedad;0;1;-1
27/09/2023;Ath Bilbao;Getafe;2;2;0
27/09/2023;Real Madrid;Las Palmas;2;0;2
27/09/2023;Villarreal;Girona;1;2;-1
26/09/2023;Mallorca;Barcelona;2;2;0
26/09/2023;Sevilla;Almeria;5;1;4
24/09/2023;Atl. Madrid;Real Madrid;3;1;2
24/09/2023;Betis;Cadiz CF;1;1;0
24/09/2023;Las Palmas;Granada CF;1;0;1
24/09/2023;Rayo Vallecano;Villarreal;1;1;0
24/09/2023;Real Sociedad;Getafe;4;3;1
23/09/2023;Almeria;Valencia;2;2;0
23/09/2023;Barcelona;Celta Vigo;3;2;1
23/09/2023;Osasuna;Sevilla;0;0;0
23/09/2023;Girona;Mallorca;5;3;2
22/09/2023;Alaves;Ath Bilbao;0;2;-2
18/09/2023;Granada CF;Girona;2;4;-2
17/09/2023;Real Madrid;Real Sociedad;2;1;1
17/09/2023;Sevilla;Las Palmas;1;0;1
17/09/2023;Villarreal;Almeria;2;1;1
17/09/2023;Getafe;Osasuna;3;2;1
16/09/2023;Barcelona;Betis;5;0;5
16/09/2023;Celta Vigo;Mallorca;0;1;-1
16/09/2023;Valencia;Atl. Madrid;3;0;3
16/09/2023;Ath Bilbao;Cadiz CF;3;0;3
15/09/2023;Rayo Vallecano;Alaves;2;0;2
03/09/2023;Osasuna;Barcelona;1;2;-1
03/09/2023;Mallorca;Ath Bilbao;0;0;0
03/09/2023;Girona;Las Palmas;1;0;1
02/09/2023;Betis;Rayo Vallecano;1;0;1
02/09/2023;Alaves;Valencia;1;0;1
02/09/2023;Real Madrid;Getafe;2;1;1
02/09/2023;Real Sociedad;Granada CF;5;3;2
01/09/2023;Almeria;Celta Vigo;2;3;-1
01/09/2023;Cadiz CF;Villarreal;3;1;2
28/08/2023;Rayo Vallecano;Atl. Madrid;0;7;-7
28/08/2023;Getafe;Alaves;1;0;1
27/08/2023;Ath Bilbao;Betis;4;2;2
27/08/2023;Valencia;Osasuna;1;2;-1
27/08/2023;Villarreal;Barcelona;3;4;-1
26/08/2023;Sevilla;Girona;1;2;-1
26/08/2023;Granada CF;Mallorca;3;2;1
26/08/2023;Cadiz CF;Almeria;1;1;0
25/08/2023;Celta Vigo;Real Madrid;0;1;-1
25/08/2023;Las Palmas;Real Sociedad;0;0;0
21/08/2023;Granada CF;Rayo Vallecano;0;2;-2
21/08/2023;Alaves;Sevilla;4;3;1
20/08/2023;Betis;Atl. Madrid;0;0;0
20/08/2023;Barcelona;Cadiz CF;2;0;2
20/08/2023;Girona;Getafe;3;0;3
19/08/2023;Osasuna;Ath Bilbao;0;2;-2
19/08/2023;Almeria;Real Madrid;1;3;-2
19/08/2023;Real Sociedad;Celta Vigo;1;1;0
18/08/2023;Valencia;Las Palmas;1;0;1
18/08/2023;Mallorca;Villarreal;0;1;-1
14/08/2023;Atl. Madrid;Granada CF;3;1;2
14/08/2023;Cadiz CF;Alaves;1;0;1
13/08/2023;Getafe;Barcelona;0;0;0
13/08/2023;Villarreal;Betis;1;2;-1
13/08/2023;Celta Vigo;Osasuna;0;2;-2
12/08/2023;Ath Bilbao;Real Madrid;0;2;-2
12/08/2023;Las Palmas;Mallorca;1;1;0
12/08/2023;Real Sociedad;Girona;1;1;0
11/08/2023;Sevilla;Valencia;1;2;-1
11/08/2023;Almeria;Rayo Vallecano;0;2;-2
